samp_name	source_mat_id	sample_alt_lab_ids	biosamples_accession	tissue_type	molecular_sex	molecular_sex_reference	samp_taxon_common	samp_taxon_ID	specific_host	latitude	longitude	geo_loc_name	site_name	sample_age	sample_age_upper	sample_age_lower	sample_age_inference_methods	c14_age	c14_age_sd	c14_lab_code	sample_age_reference	sample_age_notes	nuclear_sequencing_platform	nuclear_library_strategy	nuclear_depth_of_coverage	nuclear_damage_treatment	nuclear_lib_strandedness	nuclear_reference	mt_sequencing_platform	mt_library_strategy	mt_targeted_region	mt_depth_of_coverage	mt_damage_treatment	mt_lib_strandedness	mt_accession	mt_reference	curator_comments	curated_by	curation_complete
P79	ZMK 350/1982	not applicable	SAMEA104106509	tibia, UBERON:0000979	missing	not applicable	Dog	9615	Canis lupus familiaris	missing	missing	Greenland	Qajâ, Jkobshavn Icefjord, West Greenland	3150	3600	2700	stratigraphic inference	not applicable	not applicable	not applicable	missing	Sample from the earliest occupation layers of a site dated between 3600 and 2700 years BP, described in this article: https://www.jstor.org/stable/40316104	ILLUMINA;BGISEQ	WGS	0.002	none	double	https://doi.org/10.1093/gigascience/gix049	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Mattias Sherman	yes
LZA03	missing	not applicable	SAMEA118754959	mandible, UBERON:0001684	missing	not applicable	Dog	9615	Canis lupus familiaris	36.92	102.54	China	Jinchankou	3917	3977	3849	radiocarbon dating	3610	20	LZU231281	https://doi.org/10.1126/science.adu2836		ILLUMINA	WGS	1.65	full-udg	double	https://doi.org/10.1126/science.adu2836	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Lachie Scarsbrook	yes
LZA04	missing	not applicable	SAMEA118754960	mandible, UBERON:0001684	missing	not applicable	Dog	9615	Canis lupus familiaris	36.92	102.54	China	Jinchankou	3890	3971	3836	radiocarbon dating	3590	20	LZU231280	https://doi.org/10.1126/science.adu2836		ILLUMINA	WGS	0.09	full-udg	double	https://doi.org/10.1126/science.adu2836	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Lachie Scarsbrook	yes
LZA05	missing	not applicable	SAMEA118754961	mandible, UBERON:0001684	missing	not applicable	Dog	9615	Canis lupus familiaris	37.95	102.62	China	Haizang	3774	3871	3695	radiocarbon dating	3510	30	LZU231286	https://doi.org/10.1126/science.adu2836		ILLUMINA	WGS	0.97	full-udg	double	https://doi.org/10.1126/science.adu2836	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Lachie Scarsbrook	yes
LZA06	missing	not applicable	SAMEA118754962	mandible, UBERON:0001684	missing	not applicable	Dog	9615	Canis lupus familiaris	37.95	102.62	China	Haizang	3676	3824	3575	radiocarbon dating	3430	30	LZU231287	https://doi.org/10.1126/science.adu2836		ILLUMINA	WGS	0.72	full-udg	double	https://doi.org/10.1126/science.adu2836	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Lachie Scarsbrook	yes
LZA07	missing	not applicable	SAMEA118754963	mandible, UBERON:0001684	missing	not applicable	Dog	9615	Canis lupus familiaris	37.95	102.62	China	Haizang	3772	3844	3698	radiocarbon dating	3510	20	LZU231288	https://doi.org/10.1126/science.adu2836		ILLUMINA	WGS	0.02	full-udg	double	https://doi.org/10.1126/science.adu2836	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Lachie Scarsbrook	yes
LZA09	missing	not applicable	SAMEA118754964	calcaneus, UBERON:0001450	missing	not applicable	Dog	9615	Canis lupus familiaris	40.21	99.24	China	Huoshiliang	3787	3885	3719	radiocarbon dating	3530	20	LZU231289	https://doi.org/10.1126/science.adu2836		ILLUMINA	WGS	1.67	full-udg	double	https://doi.org/10.1126/science.adu2836	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Lachie Scarsbrook	yes
LZA10	missing	not applicable	SAMEA118754965	ulna, UBERON:0001424	missing	not applicable	Dog	9615	Canis lupus familiaris	40.21	99.24	China	Huoshiliang	3779	3875	3703	radiocarbon dating	3520	20	LZU231290	https://doi.org/10.1126/science.adu2836		ILLUMINA	WGS	1.14	full-udg	double	https://doi.org/10.1126/science.adu2836	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Lachie Scarsbrook	yes
LZA11	missing	not applicable	SAMEA118754966	talus, UBERON:0002395	missing	not applicable	Dog	9615	Canis lupus familiaris	40.21	99.24	China	Huoshiliang	3917	3977	3849	radiocarbon dating	3610	20	LZU231282	https://doi.org/10.1126/science.adu2836		ILLUMINA	WGS	5.37	full-udg	double	https://doi.org/10.1126/science.adu2836	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Lachie Scarsbrook	yes
LZC02	missing	not applicable	SAMEA118754967	mandible, UBERON:0001684	missing	not applicable	Dog	9615	Canis lupus familiaris	43.86	82.78	China	Jirentaigoukou	3300	not applicable	not applicable	stratigraphic inference	not applicable	not applicable	not applicable	https://doi.org/10.1126/science.adu2836		ILLUMINA	WGS	0.12	full-udg	double	https://doi.org/10.1126/science.adu2836	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Lachie Scarsbrook	yes
LZC05	missing	not applicable	SAMEA118754968	maxilla, UBERON:0002397	missing	not applicable	Dog	9615	Canis lupus familiaris	35	105.65	China	Yabeili	5035	5277	4885	radiocarbon dating	4440	20	LZU20324	https://doi.org/10.1126/science.adu2836		ILLUMINA	WGS	0.97	none	double	https://doi.org/10.1126/science.adu2836	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Lachie Scarsbrook	yes
LZC12	missing	not applicable	SAMEA118754969	mandible, UBERON:0001684	missing	not applicable	Dog	9615	Canis lupus familiaris	44.39	120.45	China	Bayantala	847	918	793	radiocarbon dating	950	20	LZU231284	https://doi.org/10.1126/science.adu2836		ILLUMINA	WGS	0.14	none	double	https://doi.org/10.1126/science.adu2836	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Lachie Scarsbrook	yes
LZC13	missing	not applicable	SAMEA118754970	maxilla, UBERON:0002397	missing	not applicable	Dog	9615	Canis lupus familiaris	44.39	120.45	China	Bayantala	859	929	796	radiocarbon dating	980	20	LZU231283	https://doi.org/10.1126/science.adu2836		ILLUMINA	WGS	0.02	none	double	https://doi.org/10.1126/science.adu2836	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Lachie Scarsbrook	yes
LZC15	missing	not applicable	SAMEA118754971	mandible, UBERON:0001684	missing	not applicable	Dog	9615	Canis lupus familiaris	37.95	102.62	China	Haizang	3661	3816	3579	radiocarbon dating	3420	20	LZU231292	https://doi.org/10.1126/science.adu2836		ILLUMINA	WGS	0.28	none	double	https://doi.org/10.1126/science.adu2836	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Lachie Scarsbrook	yes
LZC16	missing	not applicable	SAMEA118754972	mandible, UBERON:0001684	missing	not applicable	Dog	9615	Canis lupus familiaris	37.95	102.62	China	Haizang	3772	3844	3698	radiocarbon dating	3510	20	LZU231293	https://doi.org/10.1126/science.adu2836		ILLUMINA	WGS	0.01	none	double	https://doi.org/10.1126/science.adu2836	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Lachie Scarsbrook	yes
AC02	missing	not applicable	SAMEA118754973	calcareous tooth, UBERON:0001091	missing	not applicable	Dog	9615	Canis lupus familiaris	49.2	76.74	Kazakhstan	Kent	3150	not applicable	not applicable	stratigraphic inference	not applicable	not applicable	not applicable	https://doi.org/10.1126/science.adu2836		ILLUMINA	WGS	0.14	none	double	https://doi.org/10.1126/science.adu2836	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Lachie Scarsbrook	yes
AC14	missing	not applicable	SAMEA118754974	petrous part of temporal bone, UBERON:0001694	missing	not applicable	Dog	9615	Canis lupus familiaris	53.22	67.87	Kazakhstan	Botai	5169	5203	4958	radiocarbon dating	4420	30	Beta-714186	https://doi.org/10.1126/science.adu2836		ILLUMINA	WGS	0.53	none	double	https://doi.org/10.1126/science.adu2836	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Lachie Scarsbrook	yes
XK-213	missing	not applicable	SAMEA118754975	petrous part of temporal bone, UBERON:0001694	missing	not applicable	Dog	9615	Canis lupus familiaris	58.92	125.15	Russia	Khatystyr Cave	9682	9735	9585	radiocarbon dating	8645	35	LuS 17164	https://doi.org/10.1126/science.adu2836		ILLUMINA	WGS	1.29	none	single	https://doi.org/10.1126/science.adu2836	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Lachie Scarsbrook	yes
LS0001	UNE-2	not applicable	SAMEA117852278	molar tooth, UBERON:0003655	male	https://doi.org/10.1073/pnas.2421749122	Dog	9615	Canis lupus familiaris	missing	missing	Australia	Nullarbor Plain	615	669	560	radiocarbon dating	664	24	OxA-42593	https://doi.org/10.1073/pnas.2421749122		ILLUMINA	WGS	1.43	none	double	https://doi.org/10.1073/pnas.2421749122	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Lachie Scarsbrook	yes
LS0004	UNE-5	not applicable	SAMEA117852279	incisor tooth, UBERON:0001098	male	https://doi.org/10.1073/pnas.2421749122	Dog	9615	Canis lupus familiaris	missing	missing	Australia	Nullarbor Plain	276	423	151	radiocarbon dating	250	22	OxA-42605	https://doi.org/10.1073/pnas.2421749122		ILLUMINA	WGS	1.5	none	double	https://doi.org/10.1073/pnas.2421749122	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Lachie Scarsbrook	yes
LS0012	UNE-13	not applicable	SAMEA117852280	molar tooth, UBERON:0003655	male	https://doi.org/10.1073/pnas.2421749122	Dog	9615	Canis lupus familiaris	missing	missing	Australia	Nullarbor Plain	150	283	0	radiocarbon dating	156	18	OxA-42497	https://doi.org/10.1073/pnas.2421749122		ILLUMINA	WGS	1.52	none	double	https://doi.org/10.1073/pnas.2421749122	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Lachie Scarsbrook	yes
LS0013	UNE-14	not applicable	SAMEA117852281	molar tooth, UBERON:0003655	female	https://doi.org/10.1073/pnas.2421749122	Dog	9615	Canis lupus familiaris	missing	missing	Australia	Nullarbor Plain	127	267	15	radiocarbon dating	117	23	OxA-42597	https://doi.org/10.1073/pnas.2421749122		ILLUMINA	WGS	0.17	none	double	https://doi.org/10.1073/pnas.2421749122	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Lachie Scarsbrook	yes
LS0016	UNE-17	not applicable	SAMEA117852282	premolar tooth, UBERON:0007120	female	https://doi.org/10.1073/pnas.2421749122	Dog	9615	Canis lupus familiaris	missing	missing	Australia	Nullarbor Plain	129	271	9	radiocarbon dating	135	17	OxA-42516	https://doi.org/10.1073/pnas.2421749122		ILLUMINA	WGS	0.02	none	double	https://doi.org/10.1073/pnas.2421749122	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Lachie Scarsbrook	yes
LS0056	UNE-26	not applicable	SAMEA117852283	calcareous tooth, UBERON:0001091	female	https://doi.org/10.1073/pnas.2421749122	Dog	9615	Canis lupus familiaris	missing	missing	Australia	Nullarbor Plain	385	456	310	radiocarbon dating	322	22	OxA-42604	https://doi.org/10.1073/pnas.2421749122		ILLUMINA	WGS	0.1	none	double	https://doi.org/10.1073/pnas.2421749122	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Lachie Scarsbrook	yes
LS0128	N5887-1	not applicable	SAMEA117852284	calcareous tooth, UBERON:0001091	male	https://doi.org/10.1073/pnas.2421749122	Dog	9615	Canis lupus familiaris	missing	missing	Australia	Nullarbor Plain	1180	1270	1072	radiocarbon dating	1242	25	OxA-35009	https://doi.org/10.1073/pnas.2421749122		ILLUMINA	WGS	0.67	none	double	https://doi.org/10.1073/pnas.2421749122	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Lachie Scarsbrook	yes
LS0131	N6880-15	not applicable	SAMEA117852285	petrous part of temporal bone, UBERON:0001694	male	https://doi.org/10.1073/pnas.2421749122	Dog	9615	Canis lupus familiaris	missing	missing	Australia	Nullarbor Plain	998	1058	934	radiocarbon dating	1089	19	OxA-39411	https://doi.org/10.1073/pnas.2421749122		ILLUMINA	WGS	0.48	none	double	https://doi.org/10.1073/pnas.2421749122	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Lachie Scarsbrook	yes
LS0132	N6880-14	not applicable	SAMEA117852286	petrous part of temporal bone, UBERON:0001694	male	https://doi.org/10.1073/pnas.2421749122	Dog	9615	Canis lupus familiaris	missing	missing	Australia	Nullarbor Plain	207	303	0	radiocarbon dating	213	18	OxA-39421	https://doi.org/10.1073/pnas.2421749122		ILLUMINA	WGS	1.06	none	double	https://doi.org/10.1073/pnas.2421749122	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Lachie Scarsbrook	yes
LS0136	N6880-10	not applicable	SAMEA117852287	petrous part of temporal bone, UBERON:0001694	male	https://doi.org/10.1073/pnas.2421749122	Dog	9615	Canis lupus familiaris	missing	missing	Australia	Nullarbor Plain	541	622	517	radiocarbon dating	534	18	OxA-39412	https://doi.org/10.1073/pnas.2421749122		ILLUMINA	WGS	0.61	none	double	https://doi.org/10.1073/pnas.2421749122	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Lachie Scarsbrook	yes
LS0134	N6852-2	not applicable	SAMEA117852288	petrous part of temporal bone, UBERON:0001694	female	https://doi.org/10.1073/pnas.2421749122	Dog	9615	Canis lupus familiaris	missing	missing	Australia	Nullarbor Plain	639	674	567	radiocarbon dating	686	18	OxA-39377	https://doi.org/10.1073/pnas.2421749122		ILLUMINA	WGS	0.15	none	double	https://doi.org/10.1073/pnas.2421749122	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Lachie Scarsbrook	yes
LS0137	N6880-13	not applicable	SAMEA117852289	petrous part of temporal bone, UBERON:0001694	male	https://doi.org/10.1073/pnas.2421749122	Dog	9615	Canis lupus familiaris	missing	missing	Australia	Nullarbor Plain	372	430	295	radiocarbon dating	289	18	OxA-38853	https://doi.org/10.1073/pnas.2421749122		ILLUMINA	WGS	1.76	none	double	https://doi.org/10.1073/pnas.2421749122	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Lachie Scarsbrook	yes
LS0138	N6880-6	not applicable	SAMEA117852290	petrous part of temporal bone, UBERON:0001694	female	https://doi.org/10.1073/pnas.2421749122	Dog	9615	Canis lupus familiaris	missing	missing	Australia	Nullarbor Plain	295	422	155	radiocarbon dating	258	18	OxA-39413	https://doi.org/10.1073/pnas.2421749122		ILLUMINA	WGS	1.85	none	double	https://doi.org/10.1073/pnas.2421749122	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Lachie Scarsbrook	yes
LS0139	N6880-19	not applicable	SAMEA117852291	petrous part of temporal bone, UBERON:0001694	female	https://doi.org/10.1073/pnas.2421749122	Dog	9615	Canis lupus familiaris	missing	missing	Australia	Nullarbor Plain	1227	1278	1177	radiocarbon dating	1279	19	OxA-39419	https://doi.org/10.1073/pnas.2421749122		ILLUMINA	WGS	0.87	none	double	https://doi.org/10.1073/pnas.2421749122	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Lachie Scarsbrook	yes
LS0141	N6880-20	not applicable	SAMEA117852292	petrous part of temporal bone, UBERON:0001694	female	https://doi.org/10.1073/pnas.2421749122	Dog	9615	Canis lupus familiaris	missing	missing	Australia	Nullarbor Plain	185	293	0	radiocarbon dating	195	18	OxA-39416	https://doi.org/10.1073/pnas.2421749122		ILLUMINA	WGS	0.82	none	double	https://doi.org/10.1073/pnas.2421749122	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Lachie Scarsbrook	yes
LS0146	N6880-16	not applicable	SAMEA117852293	petrous part of temporal bone, UBERON:0001694	male	https://doi.org/10.1073/pnas.2421749122	Dog	9615	Canis lupus familiaris	missing	missing	Australia	Nullarbor Plain	485	511	460	radiocarbon dating	414	18	OxA-39417	https://doi.org/10.1073/pnas.2421749122		ILLUMINA	WGS	1.9	none	double	https://doi.org/10.1073/pnas.2421749122	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Lachie Scarsbrook	yes
LS0147	N6880-5	not applicable	SAMEA117852294	petrous part of temporal bone, UBERON:0001694	female	https://doi.org/10.1073/pnas.2421749122	Dog	9615	Canis lupus familiaris	missing	missing	Australia	Nullarbor Plain	762	791	729	radiocarbon dating	870	18	OxA-39372	https://doi.org/10.1073/pnas.2421749122		ILLUMINA	WGS	2.28	none	double	https://doi.org/10.1073/pnas.2421749122	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Lachie Scarsbrook	yes
LS0152	N6880-9	not applicable	SAMEA117852295	petrous part of temporal bone, UBERON:0001694	male	https://doi.org/10.1073/pnas.2421749122	Dog	9615	Canis lupus familiaris	missing	missing	Australia	Nullarbor Plain	884	954	798	radiocarbon dating	989	18	OxA-39374	https://doi.org/10.1073/pnas.2421749122		ILLUMINA	WGS	1.04	none	double	https://doi.org/10.1073/pnas.2421749122	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Lachie Scarsbrook	yes
LS0329	NHMUK.166i.i	not applicable	SAMEA117852296	petrous part of temporal bone, UBERON:0001694	male	https://doi.org/10.1073/pnas.2421749122	Dog	9615	Canis lupus familiaris	missing	missing	Australia	missing	107	not applicable	not applicable	historical records	not applicable	not applicable	not applicable	https://doi.org/10.1073/pnas.2421749122		ILLUMINA	WGS	0.56	none	double	https://doi.org/10.1073/pnas.2421749122	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Lachie Scarsbrook	yes
LS0330	NHMUK.ZD.1986.1617	not applicable	SAMEA117852297	petrous part of temporal bone, UBERON:0001694	female	https://doi.org/10.1073/pnas.2421749122	Dog	9615	Canis lupus familiaris	missing	missing	Indonesia	Tipone, Mimika River, New Guinea	40	not applicable	not applicable	historical records	not applicable	not applicable	not applicable	https://doi.org/10.1073/pnas.2421749122		ILLUMINA	WGS	0.24	none	double	https://doi.org/10.1073/pnas.2421749122	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Lachie Scarsbrook	yes
LS0331	NHMUK.ZD.1971.3100	not applicable	SAMEA117852298	petrous part of temporal bone, UBERON:0001694	male	https://doi.org/10.1073/pnas.2421749122	Dog	9615	Canis lupus familiaris	missing	missing	Indonesia	Tipone, Mimika River, Nea Guinea	40	not applicable	not applicable	historical records	not applicable	not applicable	not applicable	https://doi.org/10.1073/pnas.2421749122		ILLUMINA	WGS	0.29	none	double	https://doi.org/10.1073/pnas.2421749122	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Lachie Scarsbrook	yes
LS0194	1050628	not applicable	SAMEA117873162	petrous part of temporal bone, UBERON:0001694	male	https://doi.org/10.1073/pnas.2421755122	Dog	9615	Canis lupus familiaris	missing	missing	Switzerland	Natural History Museum of Bern	44	not applicable	not applicable	historical records	not applicable	not applicable	not applicable	https://doi.org/10.1073/pnas.2421755122		ILLUMINA	WGS	4.57	none	double	https://doi.org/10.1073/pnas.2421755122	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Lachie Scarsbrook	yes
LS0162	1050629	not applicable	SAMEA117873163	petrous part of temporal bone, UBERON:0001694	male	https://doi.org/10.1073/pnas.2421755122	Dog	9615	Canis lupus familiaris	missing	missing	Switzerland	Natural History Museum of Bern	22	not applicable	not applicable	historical records	not applicable	not applicable	not applicable	https://doi.org/10.1073/pnas.2421755122		ILLUMINA	WGS	10.56	none	double	https://doi.org/10.1073/pnas.2421755122	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Lachie Scarsbrook	yes
LS0175	1050631	not applicable	SAMEA117873164	petrous part of temporal bone, UBERON:0001694	male	https://doi.org/10.1073/pnas.2421755122	Dog	9615	Canis lupus familiaris	missing	missing	Switzerland	Natural History Museum of Bern	16	not applicable	not applicable	historical records	not applicable	not applicable	not applicable	https://doi.org/10.1073/pnas.2421755122		ILLUMINA	WGS	3.96	none	double	https://doi.org/10.1073/pnas.2421755122	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Lachie Scarsbrook	yes
LS0173	1050637	not applicable	SAMEA117873165	petrous part of temporal bone, UBERON:0001694	female	https://doi.org/10.1073/pnas.2421755122	Dog	9615	Canis lupus familiaris	missing	missing	Switzerland	Natural History Museum of Bern	2	not applicable	not applicable	historical records	not applicable	not applicable	not applicable	https://doi.org/10.1073/pnas.2421755122		ILLUMINA	WGS	9.13	none	double	https://doi.org/10.1073/pnas.2421755122	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Lachie Scarsbrook	yes
LS0177	1050652	not applicable	SAMEA117873166	petrous part of temporal bone, UBERON:0001694	male	https://doi.org/10.1073/pnas.2421755122	Dog	9615	Canis lupus familiaris	missing	missing	Switzerland	Natural History Museum of Bern	-10	not applicable	not applicable	historical records	not applicable	not applicable	not applicable	https://doi.org/10.1073/pnas.2421755122		ILLUMINA	WGS	7.68	none	double	https://doi.org/10.1073/pnas.2421755122	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Lachie Scarsbrook	yes
LS0171	1050656	not applicable	SAMEA117873167	petrous part of temporal bone, UBERON:0001694	female	https://doi.org/10.1073/pnas.2421755122	Dog	9615	Canis lupus familiaris	missing	missing	Switzerland	Natural History Museum of Bern	-16	not applicable	not applicable	historical records	not applicable	not applicable	not applicable	https://doi.org/10.1073/pnas.2421755122		ILLUMINA	WGS	3.18	none	double	https://doi.org/10.1073/pnas.2421755122	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Lachie Scarsbrook	yes
LS0172	1050665	not applicable	SAMEA117873168	petrous part of temporal bone, UBERON:0001694	female	https://doi.org/10.1073/pnas.2421755122	Dog	9615	Canis lupus familiaris	missing	missing	Switzerland	Natural History Museum of Bern	-24	not applicable	not applicable	historical records	not applicable	not applicable	not applicable	https://doi.org/10.1073/pnas.2421755122		ILLUMINA	WGS	5.5	none	double	https://doi.org/10.1073/pnas.2421755122	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Lachie Scarsbrook	yes
LS0195	1050679	not applicable	SAMEA117873169	petrous part of temporal bone, UBERON:0001694	female	https://doi.org/10.1073/pnas.2421755122	Dog	9615	Canis lupus familiaris	missing	missing	Switzerland	Natural History Museum of Bern	-33	not applicable	not applicable	historical records	not applicable	not applicable	not applicable	https://doi.org/10.1073/pnas.2421755122		ILLUMINA	WGS	5.86	none	double	https://doi.org/10.1073/pnas.2421755122	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Lachie Scarsbrook	yes
LS0180	1050690	not applicable	SAMEA117873170	petrous part of temporal bone, UBERON:0001694	male	https://doi.org/10.1073/pnas.2421755122	Dog	9615	Canis lupus familiaris	missing	missing	Switzerland	Natural History Museum of Bern	-43	not applicable	not applicable	historical records	not applicable	not applicable	not applicable	https://doi.org/10.1073/pnas.2421755122		ILLUMINA	WGS	6.3	none	double	https://doi.org/10.1073/pnas.2421755122	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Lachie Scarsbrook	yes
G.11	G.11	not applicable	SAMEA117668692	humerus, UBERON:0000976	missing	not applicable	Wolf	9612	Canis lupus	missing	missing	Sweden	Stora Förvar cave, Stora Karlsö island, Gotland	missing	3304	3094	radiocarbon dating	3140	30	Beta-440525	https://doi.org/10.1073/pnas.2421759122		ILLUMINA	WGS	0.1	full-udg	double	https://doi.org/10.1073/pnas.2421759122	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Mattias Sherman	yes
G.7	G.7	not applicable	SAMEA117668693	metapodium, UBERON:0010546	missing	not applicable	Wolf	9612	Canis lupus	missing	missing	Sweden	Stora Förvar cave, Stora Karlsö island, Gotland	missing	4804	4601	radiocarbon dating	4290	30	Beta-440526	https://doi.org/10.1073/pnas.2421759122		ILLUMINA	WGS	0.008	full-udg	double	https://doi.org/10.1073/pnas.2421759122	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Mattias Sherman	yes
